Iteration	Posterior	Likelihood	Prior	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	branch_lengths[84]	branch_lengths[85]	branch_lengths[86]	branch_lengths[87]	branch_lengths[88]	branch_lengths[89]	branch_lengths[90]	branch_lengths[91]	branch_lengths[92]	branch_lengths[93]	branch_lengths[94]	branch_lengths[95]	branch_lengths[96]	branch_lengths[97]	branch_lengths[98]	branch_lengths[99]	branch_lengths[100]	branch_lengths[101]	branch_lengths[102]	branch_lengths[103]	branch_lengths[104]	branch_lengths[105]
58	-14487.13	-14565.49	78.35746	0.0035576	0.000777439	0.0044934	0.00132145	0.00290749	0.000329541	0.00064256	0.00671395	0.00442591	0.00156772	0.00113229	0.00344456	0.00504957	0.00411565	0.00511662	0.00313639	0.00287088	0.00232542	0.00375489	0.00541122	0.00551056	0.00266439	0.0162573	0.00658327	0.00280256	0.00273923	0.000260425	0.00133198	0.0016878	0.00375191	0.000647014	0.00112143	8.56088e-05	0.00216227	0.00451487	0.00200828	0.00061828	0.008665	0.0108276	0.00105474	0.00147572	0.000466737	0.000207655	0.00193369	0.00553126	0.00248802	0.00360757	0.00237888	0.00125961	0.00259918	0.00296393	0.00250553	0.0890426	0.00915719	0.00598269	0.00516437	0.00315951	0.00390454	0.00246447	0.00337223	0.000994322	0.00211459	0.00619015	0.00127051	0.0003768	0.00246038	0.00144674	0.00777654	0.00126072	0.00880014	0.00227889	0.00506215	0.0150854	0.00742211	0.0023022	0.00358407	0.00125282	0.000268441	0.000776137	0.0020223	0.000156437	0.00176001	0.00140562	0.00037257	0.0025622	0.0064481	0.00232632	0.0113665	0.00909484	0.00018587	0.00582188	0.000784557	0.0166151	0.00697605	0.00100695	0.000396405	0.000788693	0.000452414	0.0111077	0.00188403	0.000748408	0.00203407	0.000921516	0.00254522	0.00260007
59	-14493.35	-14571.46	78.11478	0.00361756	0.000958284	0.0044934	0.00186335	0.00194749	0.000395997	0.000556194	0.00671395	0.00298501	0.00246476	0.00113229	0.00219527	0.00310617	0.00394894	0.00455284	0.00251222	0.00259484	0.00151692	0.00375489	0.00587186	0.00551056	0.00336834	0.0169865	0.00658327	0.0025525	0.00194658	0.000231115	0.000964039	0.00246281	0.00375191	0.000403282	0.000487233	0.000109546	0.0017498	0.00663477	0.00216028	0.000546217	0.008665	0.0118663	0.00139435	0.00157782	0.000365358	0.000191172	0.00178378	0.00456053	0.00363671	0.00448584	0.00203706	0.00125961	0.00263726	0.00183189	0.00205475	0.11611	0.00685444	0.00598269	0.00275061	0.00315951	0.00363154	0.00388627	0.00495587	0.000994322	0.00211459	0.00577791	0.00109443	0.000302925	0.00315746	0.000976263	0.00630705	0.000997074	0.0106465	0.003116	0.00506215	0.0143813	0.00777211	0.00201216	0.00343488	0.00125282	0.000113219	0.0010409	0.00148582	0.000156437	0.00229133	0.00116796	0.000373508	0.0025622	0.0064481	0.00232632	0.00861018	0.00909484	0.000280791	0.00497992	0.000784557	0.0166151	0.0101029	0.00127669	0.000247536	0.000560256	0.000452414	0.013005	0.00104056	0.000748408	0.00411754	0.00119031	0.00254522	0.00310181
60	-14483.95	-14562.15	78.20364	0.00474183	0.00069468	0.00308162	0.00171828	0.00194749	0.000426731	0.000628115	0.005228	0.00345535	0.00226346	0.00113229	0.00304298	0.00505945	0.00379013	0.00563305	0.00208594	0.00217962	0.00153983	0.00312926	0.00810815	0.0051844	0.00406821	0.0151928	0.00838552	0.0025525	0.00193178	0.000276604	0.00119262	0.00220477	0.00548063	0.000437805	0.00130183	0.000131315	0.00184275	0.00421506	0.00146837	0.000683326	0.008665	0.0118663	0.00320778	0.00157782	0.000724807	0.000239146	0.00108718	0.00558569	0.00363671	0.00325607	0.00257972	0.00109921	0.0034276	0.00316888	0.00336211	0.105186	0.00685444	0.00951317	0.00405739	0.00275213	0.00408037	0.00315268	0.00495587	0.000847203	0.00243958	0.00499093	0.00115831	0.00045182	0.00282606	0.000976263	0.00370036	0.000997074	0.0106465	0.00689142	0.00325968	0.0143813	0.00777211	0.00201216	0.00241686	0.00085041	0.000152952	0.0010409	0.00153593	9.70152e-05	0.00219049	0.00116796	0.000373508	0.00286419	0.0064481	0.00197628	0.00917808	0.00909484	0.000901383	0.00494419	0.000784557	0.0166151	0.0071489	0.00127669	0.000348552	0.00042641	0.000452414	0.00903016	0.000841959	0.00110166	0.00388886	0.00063892	0.00272129	0.00221139
61	-14485.39	-14563.24	77.85057	0.00503032	0.000643588	0.00272	0.0031359	0.00194749	0.000546681	0.000747725	0.00725075	0.0027705	0.00258255	0.00132313	0.00355722	0.00505945	0.00429108	0.00413255	0.0023984	0.00217962	0.00153983	0.00312926	0.00810815	0.00623292	0.00268388	0.0151928	0.00838552	0.00194044	0.00266851	0.000143053	0.00150499	0.00402788	0.00548063	0.000348295	0.00123888	0.000212378	0.00158796	0.00421506	0.00147382	0.000856218	0.0088866	0.0118663	0.0032162	0.0018837	0.000939842	0.000244335	0.001326	0.00558569	0.00468021	0.00440711	0.00263568	0.00173336	0.005256	0.00390558	0.00708857	0.104196	0.0111702	0.00601666	0.00576033	0.00211352	0.00311151	0.00221214	0.00495587	0.000898667	0.0024869	0.00499093	0.000806906	0.000495602	0.00317276	0.00102211	0.00481658	0.00094203	0.0106465	0.00849294	0.00345813	0.0156333	0.0116159	0.00211448	0.00241686	0.00111636	0.000156936	0.0010409	0.00147744	6.57917e-05	0.00156299	0.0024603	0.00061128	0.0060022	0.00865195	0.00209686	0.011892	0.00909484	0.00136641	0.00781549	0.00124468	0.0166151	0.0071489	0.00127669	0.000348552	0.000271172	0.000447281	0.00903016	0.000712736	0.00158736	0.00388886	0.00080879	0.00234103	0.00222696
62	-14486.26	-14564.02	77.75422	0.00503032	0.00105852	0.00195127	0.00402397	0.00166469	0.000733718	0.000601897	0.00937185	0.0027705	0.00168728	0.00113183	0.00290402	0.00505945	0.00429108	0.00389716	0.00206823	0.00273418	0.00105511	0.00312926	0.00810815	0.00750559	0.00566251	0.0212835	0.00991064	0.00185594	0.00266851	0.000143053	0.00172071	0.0037154	0.00497552	0.000223837	0.00110639	0.000207607	0.00218048	0.00459291	0.00177166	0.000856218	0.0071536	0.0118663	0.00224518	0.0018031	0.00143924	0.000206398	0.00100149	0.00769558	0.00407635	0.00270554	0.00116586	0.00118885	0.005256	0.00404238	0.00700556	0.104196	0.0132629	0.00601666	0.00353938	0.00211352	0.0037383	0.00276299	0.00495587	0.000898667	0.00358293	0.00547548	0.000556664	0.000324355	0.00317276	0.00102211	0.00655532	0.00140508	0.00705206	0.0112042	0.0028688	0.0178477	0.00961274	0.00254377	0.00209216	0.00171815	0.000156936	0.00240174	0.00101465	0.000152199	0.00333947	0.00219806	0.000524699	0.00366773	0.0110581	0.00331702	0.00919286	0.00737549	0.00136641	0.00552995	0.00125425	0.0202746	0.0079146	0.00112122	0.000374451	0.000215318	0.000447281	0.00903016	0.000712736	0.0010087	0.00177665	0.000926897	0.00223383	0.00187535
63	-14482.71	-14560.69	77.98667	0.00295579	0.000554326	0.00305627	0.00374489	0.00166469	0.000850988	0.000308919	0.00924256	0.00481461	0.00121181	0.00113183	0.0026403	0.00505945	0.00522162	0.00389716	0.00206823	0.00273418	0.00108931	0.00363873	0.0081113	0.00750559	0.00566778	0.0212835	0.00867665	0.00185594	0.00319935	0.000206615	0.00129516	0.0037154	0.00620947	0.000964022	0.00134623	0.000249305	0.00248325	0.00459291	0.00235265	0.00129882	0.0071536	0.0127419	0.00304823	0.00123035	0.000943964	0.000188136	0.000819949	0.00648861	0.00417924	0.00303675	0.00163734	0.0017097	0.00537813	0.00447281	0.00494205	0.0859327	0.0104898	0.00590476	0.00258734	0.00320584	0.0037383	0.00262231	0.00438422	0.000898667	0.00358293	0.00469312	0.000744091	0.000462419	0.00375305	0.00150171	0.00659841	0.00193378	0.0109202	0.0112042	0.0028688	0.0171174	0.0111436	0.00290508	0.00205131	0.00129066	0.000186974	0.00129372	0.00122948	0.000129709	0.00333947	0.00219806	0.000187095	0.00366773	0.00890789	0.00302666	0.00919286	0.00519223	0.00189828	0.00480725	0.00143025	0.0173312	0.0045753	0.000824305	0.000572593	0.000215318	0.000503425	0.0122823	0.000848136	0.00043014	0.00176697	0.000926897	0.00223383	0.0016372
64	-14462.51	-14540.53	78.01481	0.00425203	0.000751627	0.00344751	0.00237662	0.00141832	0.00064619	0.000161127	0.00629867	0.00481461	0.00170163	0.00128404	0.00390458	0.00451999	0.003633	0.00389716	0.00206823	0.00273418	0.00229011	0.00363873	0.00679765	0.00750559	0.00545762	0.0134865	0.0113114	0.00157335	0.00523963	0.000238935	0.00129177	0.00251069	0.00620947	0.000610561	0.000972989	0.000249305	0.00211303	0.00649422	0.00235265	0.00129882	0.00641625	0.0127419	0.0029048	0.00248071	0.00106345	0.000203843	0.00086476	0.00648861	0.00417924	0.00297516	0.00235066	0.0017097	0.00458822	0.00447281	0.00419064	0.089704	0.00684912	0.00661854	0.00184276	0.00359442	0.0037383	0.00289581	0.00686878	0.00266932	0.00419313	0.00657834	0.000686086	0.000444447	0.0032867	0.00173865	0.00504355	0.00166532	0.00757542	0.00618644	0.0030415	0.0156613	0.0111436	0.00447818	0.00205131	0.0020532	0.000340146	0.00127982	0.00121078	0.000247404	0.00428984	0.00190913	0.000187095	0.00366773	0.00745305	0.00302666	0.0129409	0.007108	0.000979855	0.0055371	0.00180322	0.0173425	0.00425154	0.00161748	0.000572593	0.000611638	0.000730499	0.0124312	0.000552615	0.000483206	0.00176697	0.00130807	0.00234767	0.0016372
65	-14449.72	-14527.71	77.99144	0.00425203	0.000851453	0.00258089	0.00152374	0.0013634	0.000673196	0.000121495	0.00538314	0.00297754	0.0025533	0.00128404	0.00282732	0.00368392	0.003633	0.00268256	0.00206823	0.00423754	0.000668639	0.00363873	0.00795429	0.00754952	0.00583801	0.0161064	0.00870095	0.00299236	0.00494883	0.000284474	0.00230454	0.00297374	0.00620947	0.0012707	0.000797527	0.000224191	0.00249488	0.00683365	0.00178111	0.000912221	0.00886979	0.0139059	0.00241847	0.00140585	0.00106345	0.000203843	0.000803639	0.00648861	0.0024037	0.00225312	0.00271591	0.0015	0.00300682	0.00442742	0.00394534	0.0968303	0.00700481	0.00703047	0.00206265	0.0037342	0.00264778	0.00346058	0.00686878	0.00416881	0.00381966	0.00755302	0.00116372	0.000407502	0.00435786	0.00173865	0.00512255	0.0019214	0.00757542	0.00618644	0.00275145	0.0156613	0.00708599	0.00350766	0.00282466	0.00150796	0.000340146	0.00143909	0.00125348	0.000336634	0.00324368	0.00270788	0.000187095	0.00665534	0.00745305	0.00173529	0.0129409	0.00774676	0.0015125	0.00486952	0.00232035	0.0173425	0.00609147	0.00161748	0.000361992	0.000289928	0.000730499	0.00959809	0.00032986	0.000483206	0.00134465	0.00103464	0.00234767	0.0018629
66	-14446.92	-14525.08	78.16614	0.00524567	0.00133939	0.00296044	0.0011412	0.00145512	0.000724838	0.000121495	0.00580358	0.00572476	0.0025533	0.00141806	0.0035195	0.00368392	0.003633	0.00382424	0.00225994	0.00323054	0.000486833	0.00448443	0.00822086	0.00754952	0.00544031	0.0136894	0.00870095	0.00195964	0.00380563	0.00027255	0.00212205	0.00339993	0.00620947	0.00179692	0.000882379	0.000167703	0.00293619	0.00751008	0.00172307	0.000828101	0.00736429	0.0119577	0.0046058	0.00146427	0.000726639	0.000118455	0.000847221	0.00648861	0.00296382	0.00302241	0.00269312	0.0015	0.00449572	0.00415583	0.00502641	0.0665163	0.009265	0.00468028	0.00428941	0.0037342	0.00306536	0.00346058	0.00419253	0.00517357	0.00373328	0.00546174	0.00116372	0.000889588	0.00460363	0.00245128	0.00655925	0.00255975	0.00698143	0.00683326	0.00184234	0.0209445	0.00956524	0.00259563	0.00237939	0.000851516	0.000430472	0.00171322	0.00142126	0.000277179	0.00292623	0.00273728	0.000272317	0.00665534	0.00541938	0.00254709	0.0129409	0.00774676	0.000680289	0.00471199	0.00274059	0.0173425	0.00634469	0.00137175	0.000361992	0.000177626	0.00137858	0.00959809	0.00032986	0.000483206	0.00168045	0.00103464	0.00357294	0.0013487
67	-14453.34	-14531.42	78.08382	0.0050317	0.000826988	0.00275816	0.00134656	0.00158494	0.000506957	8.02619e-05	0.00434918	0.00341205	0.00176712	0.000890856	0.0035195	0.00377738	0.003633	0.00298394	0.00229182	0.00323054	0.000503422	0.00448443	0.00884042	0.00536854	0.00357734	0.0136894	0.00952551	0.00152737	0.00544006	0.000327794	0.00223901	0.00339993	0.00592766	0.00156875	0.00137136	0.000272266	0.00293619	0.00496607	0.00267419	0.000756488	0.00736429	0.0119577	0.0046058	0.00182042	0.000829596	0.000149042	0.000847221	0.00765788	0.0018808	0.00254012	0.00269312	0.00133859	0.00449572	0.00634637	0.00793991	0.0743736	0.009265	0.00429901	0.00428941	0.00226843	0.00306536	0.00567253	0.00483693	0.00879315	0.00332626	0.00546174	0.00103594	0.000797868	0.00383135	0.00244204	0.00413251	0.00308411	0.00687007	0.00683326	0.00291845	0.0222358	0.00956524	0.00262078	0.00205829	0.000658358	0.000516608	0.00126045	0.0010606	0.000275579	0.00219244	0.00170342	0.000289693	0.00665534	0.00541938	0.00254709	0.0129409	0.00818004	0.000873982	0.00471199	0.00274059	0.0213237	0.00634469	0.00137175	0.000324659	0.000177626	0.00137858	0.0106253	0.000442458	0.000648275	0.00168045	0.000936277	0.00266682	0.000647192
68	-14448.38	-14525.29	76.91482	0.0039508	0.000826988	0.00207887	0.00131749	0.0023153	0.00074299	8.02619e-05	0.00677861	0.00320917	0.00214313	0.000970236	0.00285466	0.00450224	0.003633	0.00298394	0.00175123	0.00274718	0.000503422	0.00416665	0.00974461	0.00431666	0.00357734	0.0136894	0.00952551	0.00236486	0.00424303	0.00037904	0.00156216	0.00261175	0.0052433	0.00125624	0.000868263	0.000242018	0.00293619	0.00522697	0.00245908	0.000942706	0.00648237	0.0119577	0.0046058	0.00139569	0.00109008	0.000252041	0.00181025	0.00480865	0.0018808	0.00289874	0.00331494	0.00159437	0.00370155	0.00434244	0.00646675	0.192508	0.011702	0.00637974	0.00347979	0.00226843	0.00306536	0.00424075	0.00560941	0.00879315	0.00332626	0.00546174	0.000738228	0.000903145	0.00383135	0.00244204	0.0049917	0.00308411	0.00687007	0.00683326	0.0015143	0.0228464	0.00889881	0.00328704	0.0025836	0.000719758	0.000516608	0.00121712	0.0010606	0.000181417	0.00295525	0.00170342	0.000247786	0.00465718	0.00541938	0.00137415	0.0152942	0.00818004	0.000783822	0.00471199	0.0013789	0.0219008	0.00827755	0.0018258	0.000753527	0.000270131	0.00137858	0.0106253	0.000442458	0.000782243	0.00205746	0.000936277	0.00380037	0.000967325
69	-14447.13	-14523.96	76.83195	0.0039508	0.000751796	0.00218163	0.00126869	0.00162132	0.000915227	0.000139294	0.00677861	0.00368211	0.00169839	0.000863859	0.00254425	0.00450224	0.00265503	0.00385507	0.00188173	0.00528381	0.000623234	0.00684012	0.00974461	0.00497955	0.00380311	0.0202186	0.00938621	0.00236486	0.00483301	0.000450156	0.00156216	0.0017159	0.00576423	0.000640575	0.000976646	0.00026123	0.00306876	0.00522697	0.00273687	0.00149609	0.00934592	0.0106699	0.0046058	0.00238325	0.00106282	0.000252041	0.00224499	0.00480865	0.00229419	0.00289874	0.00161408	0.00280886	0.00305341	0.00328805	0.00646675	0.192508	0.011702	0.00439119	0.00347979	0.00268708	0.00402121	0.00455233	0.00560941	0.00746125	0.00332626	0.00604234	0.000847014	0.00152998	0.00383135	0.00158459	0.00579491	0.00190128	0.0108832	0.00601863	0.00118541	0.0228464	0.00889881	0.00404893	0.0025836	0.000849232	0.000676841	0.00121712	0.00125695	0.000294228	0.00299559	0.00167137	0.000472671	0.00602285	0.00391674	0.00119645	0.0116298	0.00927677	0.000664202	0.00471199	0.0013789	0.0155364	0.00827755	0.00128987	0.00130243	0.000270131	0.00182006	0.0106253	0.000442458	0.00157346	0.00201377	0.000762196	0.00380037	0.000967325
70	-14456.77	-14533.14	76.37269	0.00588539	0.000883736	0.00275353	0.00126869	0.00137087	0.000700586	0.000139294	0.00677861	0.00429231	0.00130387	0.00124919	0.00254425	0.00310299	0.00394199	0.00385507	0.00227744	0.0030365	0.000623234	0.00684012	0.00857962	0.00497955	0.00289908	0.0202186	0.00938621	0.0022967	0.00693665	0.00053347	0.00160844	0.00141545	0.00576423	0.000590487	0.00145937	0.00026123	0.00239532	0.00629937	0.0027131	0.00149609	0.00934592	0.0131178	0.00272702	0.00238325	0.00151557	0.000346982	0.00232072	0.00451632	0.00143745	0.00135664	0.00122761	0.00282049	0.00396584	0.00303907	0.00570036	0.245461	0.00717004	0.00716815	0.00330618	0.00494484	0.00440567	0.00469975	0.00361486	0.00746125	0.00376121	0.00625822	0.000847014	0.0018786	0.00383135	0.00158459	0.00352072	0.00190128	0.00668305	0.00598115	0.00109089	0.0228464	0.00889881	0.00404893	0.00189084	0.000844004	0.000666368	0.00292817	0.0013966	0.000363477	0.00197219	0.000862577	0.000639039	0.00602285	0.00237998	0.000971542	0.0116298	0.00977452	0.000866201	0.00471199	0.00166567	0.0155364	0.00827755	0.00155127	0.000809317	0.000139321	0.00198282	0.0119327	0.000533359	0.00233902	0.00122099	0.00109618	0.00380037	0.000967325
71	-14453.2	-14529.36	76.16168	0.00588539	0.000482874	0.00275353	0.00146126	0.00199211	0.000282173	0.000228779	0.00677861	0.00364837	0.00110163	0.00124919	0.00279987	0.00279495	0.00394199	0.0039215	0.00230349	0.0030365	0.000623234	0.00633777	0.00857962	0.00583862	0.0048967	0.0202186	0.00791061	0.0022967	0.00416613	0.000664463	0.00160844	0.00148895	0.00520111	0.000344376	0.00127253	0.000414606	0.00371966	0.00334146	0.00243804	0.0014291	0.0075343	0.00916325	0.0017192	0.00337451	0.0021918	0.00047547	0.00181439	0.00557716	0.00142839	0.000932577	0.00176074	0.00180002	0.00337672	0.00266872	0.00570036	0.27212	0.00774417	0.00675621	0.00300746	0.00468466	0.00502695	0.0040432	0.00361486	0.00692324	0.00401702	0.00525292	0.00127284	0.00147983	0.00383135	0.00256266	0.00352072	0.00154005	0.00700701	0.00855301	0.00131563	0.0228464	0.00889881	0.00259389	0.001433	0.000660618	0.000578829	0.00340188	0.0013771	0.000390609	0.00247292	0.000879684	0.00045284	0.0049879	0.00237998	0.00124265	0.0116298	0.00977452	0.0012046	0.00907685	0.00234453	0.0210555	0.0073015	0.00218843	0.000507206	0.000305088	0.00198282	0.00901817	0.0008615	0.00206073	0.00122099	0.000451819	0.00288349	0.00102972
72	-14457.37	-14534.47	77.10306	0.00530071	0.000444407	0.00182091	0.00166616	0.00198923	0.000328137	0.000294031	0.00568385	0.00601593	0.00176099	0.0006394	0.00262153	0.00273121	0.00339646	0.00525702	0.00219228	0.00390222	0.000623234	0.00486312	0.00566959	0.00583862	0.00348344	0.0202186	0.00791061	0.0025634	0.00284694	0.000491019	0.00160844	0.00163996	0.00754703	0.00035609	0.00175652	0.000566977	0.00368513	0.00336369	0.00317708	0.00111304	0.0075343	0.00916325	0.00112477	0.00261332	0.0021918	0.000518962	0.00181439	0.00557716	0.001809	0.000897744	0.00288799	0.00187275	0.00593939	0.00266872	0.00567338	0.173031	0.00844121	0.00582416	0.00242395	0.00468466	0.00370476	0.00344032	0.00539909	0.0106954	0.0043773	0.00578193	0.00138739	0.00118524	0.00383135	0.00248626	0.0034142	0.00256481	0.00645312	0.00906352	0.00139525	0.0205305	0.00706163	0.00406639	0.00138083	0.000758605	0.000559366	0.00365883	0.000931376	0.00049282	0.00247292	0.000937784	0.00045284	0.0049879	0.00352075	0.00127844	0.0097971	0.00977452	0.0012046	0.00911157	0.00249978	0.0210555	0.00603314	0.00218843	0.000439945	0.000305088	0.00198282	0.013305	0.00128817	0.00157535	0.000976471	0.000766791	0.00293688	0.00102972
73	-14456.15	-14534.48	78.3342	0.00530071	0.000491701	0.00182091	0.0023267	0.00112278	0.000328137	0.000391996	0.00545371	0.00601593	0.00207259	0.0006394	0.00292507	0.00274155	0.00359225	0.00274753	0.002799	0.00390222	0.000543304	0.00545048	0.00853445	0.00583862	0.00478501	0.0130797	0.00791061	0.0025634	0.00255828	0.000404043	0.00160844	0.00163996	0.00469528	0.000420773	0.00131717	0.000660854	0.00389416	0.00336369	0.00310982	0.00230373	0.0103937	0.00954113	0.00129943	0.00272219	0.00270939	0.000518962	0.00194748	0.00622557	0.00317297	0.00103254	0.00231209	0.00155438	0.00575371	0.00193682	0.00430299	0.0651519	0.00990776	0.00541184	0.00242395	0.00468466	0.00370476	0.00213736	0.00539909	0.00699194	0.00383773	0.00565013	0.0012968	0.000936404	0.00383135	0.00176487	0.0034142	0.00257644	0.00518461	0.00514715	0.00179789	0.0213443	0.00908267	0.00323988	0.00194221	0.000966091	0.000481926	0.00365883	0.00122104	0.00049282	0.00341582	0.00143861	0.000757426	0.0049879	0.00338468	0.00127844	0.0097971	0.0110416	0.00178036	0.00990116	0.00249978	0.0136391	0.00685877	0.00145053	0.000353832	0.000481713	0.00312153	0.0110545	0.00230405	0.00157535	0.000845128	0.000744419	0.00156065	0.000756557
74	-14452.25	-14530.41	78.15736	0.00530071	0.00048461	0.00209507	0.00157586	0.00109637	0.000376409	0.000472089	0.0065333	0.00426856	0.00171056	0.000895879	0.00270135	0.00274155	0.00359225	0.00274753	0.002799	0.00405561	0.000584447	0.00351151	0.00955009	0.00583862	0.00478501	0.0170786	0.0114424	0.0025634	0.00255828	0.000404043	0.00195067	0.00157149	0.00469528	0.000674005	0.00122387	0.000497946	0.00389134	0.00336369	0.00310982	0.00163368	0.0137482	0.00986766	0.00152462	0.00154024	0.00270939	0.000573878	0.00259337	0.00622557	0.00136625	0.000957949	0.00357704	0.0020927	0.00575371	0.00220352	0.00438143	0.0571271	0.00990776	0.0042681	0.00300345	0.00468466	0.0045569	0.00287406	0.00539909	0.00699194	0.00255121	0.00565013	0.00176139	0.000653625	0.00519664	0.00194609	0.00558986	0.00257644	0.00771337	0.00514715	0.00252319	0.0228057	0.00908267	0.00421655	0.00194221	0.00107423	0.000308131	0.00196025	0.00122104	0.000427828	0.00341582	0.00183393	0.000975422	0.0049879	0.00311677	0.00168	0.0108983	0.0110416	0.00156865	0.00990116	0.00249978	0.0176858	0.00727387	0.00145053	0.000373585	0.000870344	0.00426258	0.0123406	0.00263953	0.00124797	0.000769162	0.000922808	0.00135436	0.00140869
75	-14444.28	-14522.5	78.22553	0.00530071	0.000590457	0.00135331	0.00122742	0.000908153	0.000257756	0.000675998	0.0065333	0.00291449	0.00130305	0.000956533	0.00430799	0.00396722	0.00449867	0.00252355	0.002799	0.00348027	0.00116367	0.00448245	0.00886647	0.00466816	0.00478501	0.0154235	0.0114424	0.00299357	0.00209962	0.000597779	0.0016802	0.0023698	0.00381517	0.000674005	0.0018404	0.000197173	0.00406638	0.00383233	0.00292777	0.00170095	0.00781177	0.0102052	0.00133531	0.00186114	0.00270939	0.000419513	0.00259337	0.00622557	0.00136625	0.00130476	0.0021559	0.00169968	0.00491397	0.00160334	0.00285964	0.0615489	0.00934274	0.0063134	0.00214073	0.0022732	0.00483921	0.00263036	0.00539909	0.00909312	0.00358167	0.00695431	0.0010601	0.000717631	0.00519664	0.0020707	0.00517833	0.00257644	0.00772143	0.00678359	0.00197428	0.0217382	0.00908267	0.00342366	0.00318361	0.00173247	0.000208884	0.00196025	0.00138153	0.000383276	0.00341582	0.00174239	0.000975422	0.0049879	0.00414075	0.00168	0.0120525	0.00899547	0.000989241	0.00990116	0.00263608	0.0176858	0.00727387	0.00143668	0.000279901	0.000698233	0.00380671	0.00863606	0.00263953	0.00147351	0.000676369	0.000660884	0.00135436	0.00343501
76	-14450.76	-14529.34	78.58515	0.00298738	0.000935946	0.00135331	0.00101764	0.000726245	0.000257756	0.000619454	0.00645751	0.00425455	0.00130305	0.000380063	0.00430799	0.00408479	0.00449867	0.00325418	0.00379747	0.00561511	0.00116367	0.00581692	0.00573535	0.00466816	0.00373225	0.0227555	0.00739875	0.00256332	0.00209962	0.000988534	0.00154597	0.00212254	0.00381517	0.000320191	0.00119641	0.000371063	0.00185431	0.00444263	0.00322815	0.00193185	0.00780786	0.0105201	0.00143847	0.000883073	0.00270939	0.000419513	0.00259337	0.00449065	0.00103794	0.00120211	0.00181473	0.00216494	0.00491397	0.00235821	0.00444356	0.0250247	0.0073183	0.00552592	0.00214073	0.00398811	0.00483921	0.00303241	0.00349083	0.00909312	0.00243553	0.00611439	0.0010601	0.00160294	0.00551468	0.0020707	0.00608777	0.00160694	0.00746535	0.00977215	0.00256895	0.0217382	0.00908267	0.00311064	0.00277954	0.00112413	0.00023895	0.00194733	0.00161671	0.000792963	0.00341582	0.00145455	0.000975422	0.0049879	0.00452052	0.00176284	0.0104789	0.00899547	0.00198178	0.00612525	0.00179964	0.0176858	0.00820187	0.00118968	0.00031317	0.000839021	0.00423466	0.0126721	0.00327242	0.000782506	0.000693719	0.000538361	0.00135436	0.00453269
