Iteration	A_taiwaniana_6137_A	A_taiwaniana_6137_B	A_tenuisecta_sp2_8704_A	A_tenuisecta_sp2_8704_B	A_tenuisecta_sp3_8745_A	A_tenuisecta_sp3_8745_B	C_diaphana_6380_A	C_diaphana_6380_B	C_fragilis_sp1_7009_A	C_fragilis_sp1_7009_B	C_fragilis_sp2_7248_A	C_fragilis_sp2_7248_B	C_montana_7943_A	C_montana_7943_B	C_pellucida_6055_A	C_pellucida_6055_B	C_sudetica_8674_A	C_sudetica_8674_B	C_tasmanica_6379_A	C_tasmanica_6379_B	C_tenuis_6387_A	C_tenuis_6387_B	C_utahensis_6848_A	C_utahensis_6848_B	G_continentale_6979_A	G_continentale_6979_B	G_oyamense_sp2_8739_A	G_oyamense_sp2_8739_B	G_remotepinnatum_4862_A	G_remotepinnatum_4862_B	G_robertianum_7945_A	G_robertianum_7945_B
6186	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6187	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6188	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6189	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6190	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6191	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6192	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6193	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6194	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6195	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6196	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6197	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6198	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6199	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6200	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6201	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6202	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6203	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6204	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6205	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6206	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6207	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6208	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6209	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6210	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6211	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6212	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6213	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6214	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6215	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6216	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6217	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6218	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6219	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6220	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6221	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6222	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6223	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6224	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6225	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6226	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6227	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6228	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6229	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6230	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6231	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6232	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6233	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6234	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6235	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6236	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6237	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6238	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK2	6380_BLANK	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6239	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6240	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6241	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1
6242	6137_copy2	6137_copy1	8704_copy2	8704_copy1	8745_copy2	8745_copy1	6380_BLANK	6380_BLANK2	7009_copy1	7009_copy2	7248_copy2	7248_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy1	8674_copy2	6379_copy1	6379_BLANK	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1
